category,vtype,priority,rank,buggy_length,final_label,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOu1ut,Coun1ath,Coun1athLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count,life_time,project,origin commit,buggy commit,buggy path,fixer,fixer path,method,resolution,mark-all,mark-human,Name,File,buggy start,buggy end,field
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,2,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/NestMembers.java,,,getClasses()[I,unfixed,0,,TransitiveHull.getClasses(),examples\TransitiveHull.java,111,111,classes
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,4,4,4,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/ParameterAnnotationEntry.java,,,getAnnotationEntries()[Lorg/apache/bcel/classfile/AnnotationEntry;,unfixed,0,,org.apache.bcel.classfile.Annotations.getAnnotationEntries(),main\java\org\apache\bcel\classfile\Annotations.java,69,69,annotationTable
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Abstract Class,1,1,1,1,9,0,4,4,1,7,3,2,-1,0,0,-1,-1,-1,8,1,8,40,1,0,0,7,-1,99,16,44,16,17,39,-1,-1,-1,17,29,13,16,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,25,25,0.89,10,10,10,8,4,4,16,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,,,<init>(BII[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;Lorg/apache/bcel/classfile/Constan1ool;)V,unfixed,0,,org.apache.bcel.classfile.ParameterAnnotations,main\java\org\apache\bcel\classfile\ParameterAnnotations.java,63,63,parameterAnnotationTable
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.67,2,2,2,1,4,4,16,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,,,ge1arameterAnnotationEntries()[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;,unfixed,0,,org.apache.bcel.classfile.Method.ge1arameterAnnotationEntries(),main\java\org\apache\bcel\classfile\Method.java,100,100,parameterAnnotationTable
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,4,4,16,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,,,ge1arameterAnnotationTable()[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;,unfixed,0,,org.apache.bcel.classfile.ParameterAnnotations.ge1arameterAnnotationTable(),main\java\org\apache\bcel\classfile\ParameterAnnotations.java,92,92,parameterAnnotationTable
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,4,4,16,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,,,se1arameterAnnotationTable([Lorg/apache/bcel/classfile/ParameterAnnotationEntry;)V,unfixed,0,,org.apache.bcel.classfile.ParameterAnnotations.se1arameterAnnotationTable(ParameterAnnotationEntry[]),main\java\org\apache\bcel\classfile\ParameterAnnotations.java,84,84,parameterAnnotationTable
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,1,0,Private Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,41,0,37,5,28,5,14,16,1,22,29,6,23,8,8,10,1,2,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.14,8,8,10,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Signature.java,,,matchIdent(Lorg/apache/bcel/classfile/Signature$MyByteArrayInputStream;Ljava/lang/StringBuilder;)V,unfixed,0,,"org.apache.bcel.classfile.Signature.matchIdent(MyByteArrayInputStream,StringBuilder)",main\java\org\apache\bcel\classfile\Signature.java,171,171,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,0,Public Class,1,1,2,1,10,0,7,3,1,15,5,0,-1,6,0,-1,-1,-1,10,1,16,48,1,3,0,12,-1,243,39,138,36,77,70,-1,-1,-1,63,97,31,66,-1,-1,-1,-1,-1,8,8,10,3,-1,2,3,-1,68,50,0.51,29,29,36,18,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Signature.java,,,<init>(Ljava/lang/String;)V,unfixed,0,,org.apache.bcel.classfile.Signature,main\java\org\apache\bcel\classfile\Signature.java,131,131,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,0,Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Signature.java,,,getData()Ljava/lang/String;,unfixed,0,,org.apache.bcel.classfile.Signature.MyByteArrayInputStream.getData(),main\java\org\apache\bcel\classfile\Signature.java,136,136,NO_FIELD
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/StackMap.java,,,getStackMap()[Lorg/apache/bcel/classfile/StackMapEntry;,unfixed,0,,org.apache.bcel.classfile.StackMap.getStackMap(),main\java\org\apache\bcel\classfile\StackMap.java,95,95,map
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,8,2,5,4,3,2,0,4,7,3,4,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.5,2,2,2,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/StackMap.java,,,setStackMap([Lorg/apache/bcel/classfile/StackMapEntry;)V,unfixed,0,,org.apache.bcel.classfile.StackMap.setStackMap(StackMapEntry[]),main\java\org\apache\bcel\classfile\StackMap.java,103,103,map
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,10,0,6,3,1,10,4,0,-1,0,0,-1,-1,-1,9,1,9,41,1,0,0,8,-1,135,19,63,19,32,55,-1,-1,-1,33,51,20,31,-1,-1,-1,-1,-1,3,3,3,1,-1,2,2,-1,11,11,0.87,16,16,16,9,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/StackMap.java,,,<init>(II[Lorg/apache/bcel/classfile/StackMapEntry;Lorg/apache/bcel/classfile/Constan1ool;)V,unfixed,0,,org.apache.bcel.classfile.StackMap,main\java\org\apache\bcel\classfile\StackMap.java,52,52,map
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,4,8,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/StackMapEntry.java,,,getTypesOfStackItems()[Lorg/apache/bcel/classfile/StackMapType;,unfixed,0,,org.apache.bcel.classfile.StackMapEntry.getTypesOfStackItems(),main\java\org\apache\bcel\classfile\StackMapEntry.java,381,381,typesOfStackItems
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,4,4,8,42,commons-bcel,7e5355a1eb85940ada6a6bf81258dc9c23211f56,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/StackMapEntry.java,,,getTypesOfLocals()[Lorg/apache/bcel/classfile/StackMapType;,unfixed,0,,org.apache.bcel.classfile.StackMapEntry.getTypesOfLocals(),main\java\org\apache\bcel\classfile\StackMapEntry.java,357,357,typesOfLocals
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,10,0,5,5,1,11,4,0,-1,0,0,-1,-1,-1,9,1,9,41,1,0,0,8,-1,130,19,54,18,24,57,-1,-1,-1,21,35,13,22,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,22,11,1.06,13,13,13,9,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Synthetic.java,,,<init>(II[BLorg/apache/bcel/classfile/Constan1ool;)V,unfixed,0,,org.apache.bcel.classfile.Synthetic,main\java\org\apache\bcel\classfile\Synthetic.java,61,61,bytes
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Synthetic.java,,,setBytes([B)V,unfixed,0,,org.apache.bcel.classfile.ConstantDouble.setBytes(double),main\java\org\apache\bcel\classfile\ConstantDouble.java,125,125,bytes
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Private Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,17,4,13,5,9,0,12,3,0,9,12,6,6,3,3,4,1,0,-1,-1,-1,-1,0,-1,2,0,-1,-1,0,3,3,4,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Synthetic.java,,,getBytes()[B,unfixed,0,,org.apache.bcel.LocalVariableTypeTableTestCase.getBytesFromClass(String),test\java\org\apache\bcel\LocalVariableTypeTableTestCase.java,117,117,bytes
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Unknown.java,,,setBytes([B)V,unfixed,0,,org.apache.bcel.classfile.ConstantDouble.setBytes(double),main\java\org\apache\bcel\classfile\ConstantDouble.java,151,151,bytes
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,0,Public Class,1,1,1,1,10,0,5,4,1,14,5,0,-1,1,1,-1,-1,-1,10,2,11,43,2,0,0,9,-1,161,24,75,25,37,62,-1,-1,-1,33,50,19,31,-1,-1,-1,-1,-1,3,3,4,1,-1,2,1,-1,54,40,0.83,16,16,17,11,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Unknown.java,,,<init>(II[BLorg/apache/bcel/classfile/Constan1ool;)V,unfixed,0,,org.apache.bcel.classfile.Unknown,main\java\org\apache\bcel\classfile\Unknown.java,76,76,bytes
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,1,0,Private Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,17,4,13,5,9,0,12,3,0,9,12,6,6,3,3,4,1,0,-1,-1,-1,-1,0,-1,2,0,-1,-1,0,3,3,4,1,3,3,9,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Unknown.java,,,getBytes()[B,unfixed,0,,org.apache.bcel.LocalVariableTypeTableTestCase.getBytesFromClass(String),test\java\org\apache\bcel\LocalVariableTypeTableTestCase.java,134,134,bytes
DODGY_CODE,SF_SWITCH_FALLTHROUGH,2,17,4,0,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,4,6,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Utility.java,,,codeToString(Lorg/apache/bcel/util/ByteSequence;Lorg/apache/bcel/classfile/Constan1ool;Z)Ljava/lang/String;,unfixed,0,,"org.apache.bcel.classfile.Utility.codeToString(ByteSequence,Constan1ool)",main\java\org\apache\bcel\classfile\Utility.java,334,337,NO_FIELD
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,1,0,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,37,0,3,1,1,34,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,11.33,1,1,1,1,2,2,6,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/classfile/Utility.java,,,signatureToString(Ljava/lang/String;Z)Ljava/lang/String;,unfixed,0,,org.apache.bcel.classfile.Utility.signatureToString(String),main\java\org\apache\bcel\classfile\Utility.java,831,831,NO_FIELD
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,1,0,Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,85,0,78,14,55,10,20,2001,3,35,58,18,40,18,18,18,1,2,-1,-1,-1,-1,0,-1,6,0,-1,-1,0.13,18,18,18,1,3,3,6,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,,,ge1arameterAnnotationAttributes(Lorg/apache/bcel/generic/Constan1oolGen;[Ljava/util/List;)[Lorg/apache/bcel/classfile/Attribute;,unfixed,0,,"org.apache.bcel.generic.AnnotationEntryGen.ge1arameterAnnotationAttributes(Constan1oolGen,List<AnnotationEntryGen>[])",main\java\org\apache\bcel\generic\AnnotationEntryGen.java,352,352,NO_FIELD
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,1,0,Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,75,10,56,10,43,9,19,146,2,24,38,12,26,11,11,11,3,4,-1,-1,-1,-1,2,-1,4,2,-1,-1,0.16,11,11,11,3,3,3,6,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,,,getAnnotationAttributes(Lorg/apache/bcel/generic/Constan1oolGen;[Lorg/apache/bcel/generic/AnnotationEntryGen;)[Lorg/apache/bcel/classfile/Attribute;,unfixed,0,,"org.apache.bcel.generic.AnnotationEntryGen.getAnnotationAttributes(Constan1oolGen,AnnotationEntryGen[])",main\java\org\apache\bcel\generic\AnnotationEntryGen.java,265,265,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Class,1,1,2,1,10,0,6,3,1,7,4,0,-1,0,0,-1,-1,-1,8,2,8,50,0,0,0,8,-1,107,17,59,16,32,32,-1,-1,-1,28,42,15,27,-1,-1,-1,-1,-1,5,4,6,3,-1,3,1,-1,37,12,0.54,14,13,16,10,3,3,3,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/ArrayType.java,,,<init>(Lorg/apache/bcel/generic/Type;I)V,unfixed,0,,org.apache.bcel.generic.ArrayType,main\java\org\apache\bcel\generic\ArrayType.java,64,64,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,4,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,787,787,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,3,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,815,815,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,9,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,807,807,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,6,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,811,811,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,10,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,805,805,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,4,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,797,797,NO_FIELD
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,1,0,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,58,0,56,16,48,4,28,13,1,30,33,16,17,15,3,15,13,53,-1,-1,-1,-1,53,-1,2,53,-1,-1,0.07,15,3,15,13,8,27,27,319,commons-bcel,8cabe905c650f99cbffb6c0ed77dc0c34ca4d4f0,86ecbb0b7d1981b0b6d8ce4a297551da6fc73ace,src/main/java/org/apache/bcel/generic/Constan1oolGen.java,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/Constan1oolGen;)I,unfixed,0,,"org.apache.bcel.generic.Constan1oolGen.addConstant(Constant,Constan1oolGen)",main\java\org\apache\bcel\generic\Constan1oolGen.java,803,803,NO_FIELD
